userId,movieId,rating,timestamp
18,238,5,2023-04-27T00:00:00
18,278,1,2023-05-20T00:00:00
18,240,2,2023-04-12T00:00:00
18,424,2,2023-05-23T00:00:00
18,19404,5,2023-05-17T00:00:00
18,129,3,2023-03-27T00:00:00
18,389,1,2023-07-23T00:00:00
18,372058,2,2023-01-12T00:00:00
18,496243,3,2023-04-29T00:00:00
18,155,4,2023-01-17T00:00:00
18,497,1,2023-05-28T00:00:00
18,680,1,2023-07-03T00:00:00
18,13,2,2023-08-17T00:00:00
18,122,5,2023-03-15T00:00:00
18,429,1,2023-01-25T00:00:00
18,769,1,2023-07-31T00:00:00
18,11216,4,2023-02-28T00:00:00
18,637,5,2023-08-23T00:00:00
18,346,3,2023-02-18T00:00:00
18,696374,5,2023-08-11T00:00:00
19,238,3,2023-01-31T00:00:00
19,278,2,2023-03-17T00:00:00
19,240,4,2023-08-02T00:00:00
19,424,1,2023-01-31T00:00:00
19,19404,2,2023-05-20T00:00:00
19,129,3,2023-06-16T00:00:00
19,389,1,2023-01-16T00:00:00
19,372058,5,2023-03-06T00:00:00
19,496243,5,2023-07-23T00:00:00
19,155,2,2023-07-28T00:00:00
19,497,1,2023-08-07T00:00:00
19,680,1,2023-08-27T00:00:00
19,13,4,2023-02-26T00:00:00
19,122,3,2023-05-19T00:00:00
19,429,2,2023-05-29T00:00:00
19,769,5,2023-05-26T00:00:00
19,11216,3,2023-04-29T00:00:00
19,637,5,2023-06-23T00:00:00
19,346,1,2023-05-19T00:00:00
19,696374,2,2023-02-23T00:00:00
20,238,2,2023-03-18T00:00:00
20,278,3,2023-06-04T00:00:00
20,240,4,2023-01-08T00:00:00
20,424,3,2023-05-21T00:00:00
20,19404,1,2023-01-07T00:00:00
20,129,3,2023-08-03T00:00:00
20,389,1,2023-06-03T00:00:00
20,372058,4,2023-08-15T00:00:00
20,496243,3,2023-01-03T00:00:00
20,155,2,2023-07-22T00:00:00
20,497,4,2023-02-14T00:00:00
20,680,5,2023-01-02T00:00:00
20,13,5,2023-03-31T00:00:00
20,122,4,2023-06-06T00:00:00
20,429,3,2023-08-12T00:00:00
20,769,5,2023-07-17T00:00:00
20,11216,1,2023-07-24T00:00:00
20,637,3,2023-02-07T00:00:00
20,346,1,2023-05-11T00:00:00
20,696374,1,2023-04-25T00:00:00
21,238,4,2023-06-02T00:00:00
21,278,1,2023-06-16T00:00:00
21,240,5,2023-02-15T00:00:00
21,424,1,2023-01-11T00:00:00
21,19404,2,2023-06-07T00:00:00
21,129,3,2023-05-27T00:00:00
21,389,1,2023-06-14T00:00:00
21,372058,3,2023-06-22T00:00:00
21,496243,1,2023-07-16T00:00:00
21,155,3,2023-02-26T00:00:00
21,497,5,2023-08-25T00:00:00
21,680,5,2023-06-16T00:00:00
21,13,2,2023-03-08T00:00:00
21,122,5,2023-06-25T00:00:00
21,429,4,2023-06-18T00:00:00
21,769,2,2023-01-22T00:00:00
21,11216,4,2023-02-06T00:00:00
21,637,5,2023-05-25T00:00:00
21,346,2,2023-01-17T00:00:00
21,696374,4,2023-08-26T00:00:00
22,238,4,2023-02-09T00:00:00
22,278,1,2023-01-30T00:00:00
22,240,1,2023-07-01T00:00:00
22,424,3,2023-06-01T00:00:00
22,19404,4,2023-07-18T00:00:00
22,129,3,2023-05-26T00:00:00
22,389,5,2023-07-14T00:00:00
22,372058,3,2023-01-23T00:00:00
22,496243,3,2023-02-15T00:00:00
22,155,3,2023-06-26T00:00:00
22,497,4,2023-07-28T00:00:00
22,680,3,2023-04-01T00:00:00
22,13,5,2023-04-05T00:00:00
22,122,1,2023-05-06T00:00:00
22,429,5,2023-05-29T00:00:00
22,769,2,2023-02-19T00:00:00
22,11216,3,2023-05-02T00:00:00
22,637,2,2023-05-23T00:00:00
22,346,4,2023-08-03T00:00:00
22,696374,3,2023-05-23T00:00:00
23,238,4,2023-01-27T00:00:00
23,278,1,2023-07-01T00:00:00
23,240,1,2023-06-13T00:00:00
23,424,3,2023-01-14T00:00:00
23,19404,5,2023-01-21T00:00:00
23,129,3,2023-05-11T00:00:00
23,389,4,2023-02-19T00:00:00
23,372058,2,2023-01-05T00:00:00
23,496243,1,2023-02-01T00:00:00
23,155,5,2023-03-14T00:00:00
23,497,3,2023-06-11T00:00:00
23,680,3,2023-04-09T00:00:00
23,13,1,2023-08-13T00:00:00
23,122,2,2023-07-29T00:00:00
23,429,5,2023-08-20T00:00:00
23,769,2,2023-04-06T00:00:00
23,11216,3,2023-06-22T00:00:00
23,637,5,2023-07-22T00:00:00
23,346,1,2023-04-22T00:00:00
23,696374,3,2023-07-18T00:00:00
24,238,1,2023-05-19T00:00:00
24,278,2,2023-02-23T00:00:00
24,240,5,2023-07-18T00:00:00
24,424,1,2023-03-01T00:00:00
24,19404,2,2023-08-16T00:00:00
24,129,3,2023-02-13T00:00:00
24,389,5,2023-06-05T00:00:00
24,372058,5,2023-05-13T00:00:00
24,496243,2,2023-05-13T00:00:00
24,155,2,2023-01-08T00:00:00
24,497,4,2023-07-01T00:00:00
24,680,3,2023-08-27T00:00:00
24,13,3,2023-02-20T00:00:00
24,122,2,2023-02-11T00:00:00
24,429,2,2023-01-14T00:00:00
24,769,3,2023-07-04T00:00:00
24,11216,1,2023-02-14T00:00:00
24,637,2,2023-05-05T00:00:00
24,346,4,2023-01-07T00:00:00
24,696374,1,2023-01-23T00:00:00
25,238,4,2023-06-07T00:00:00
25,278,1,2023-04-02T00:00:00
25,240,5,2023-07-25T00:00:00
25,424,4,2023-05-12T00:00:00
25,19404,3,2023-02-12T00:00:00
25,129,2,2023-08-01T00:00:00
25,389,5,2023-05-29T00:00:00
25,372058,1,2023-05-14T00:00:00
25,496243,3,2023-03-10T00:00:00
25,155,2,2023-02-12T00:00:00
25,497,4,2023-01-16T00:00:00
25,680,1,2023-02-28T00:00:00
25,13,1,2023-05-07T00:00:00
25,122,2,2023-06-03T00:00:00
25,429,4,2023-05-18T00:00:00
25,769,1,2023-03-17T00:00:00
25,11216,1,2023-06-07T00:00:00
25,637,4,2023-07-30T00:00:00
25,346,1,2023-01-19T00:00:00
25,696374,2,2023-03-02T00:00:00
26,238,3,2023-06-17T00:00:00
26,278,1,2023-02-20T00:00:00
26,240,2,2023-01-28T00:00:00
26,424,4,2023-03-10T00:00:00
26,19404,1,2023-06-04T00:00:00
26,129,1,2023-07-17T00:00:00
26,389,1,2023-05-20T00:00:00
26,372058,3,2023-08-26T00:00:00
26,496243,5,2023-07-06T00:00:00
26,155,1,2023-03-03T00:00:00
26,497,2,2023-06-20T00:00:00
26,680,4,2023-06-30T00:00:00
26,13,3,2023-08-06T00:00:00
26,122,1,2023-04-23T00:00:00
26,429,2,2023-04-02T00:00:00
26,769,4,2023-07-28T00:00:00
26,11216,2,2023-07-05T00:00:00
26,637,2,2023-04-26T00:00:00
26,346,3,2023-06-15T00:00:00
26,696374,2,2023-02-14T00:00:00
27,238,2,2023-05-18T00:00:00
27,278,1,2023-08-03T00:00:00
27,240,4,2023-01-28T00:00:00
27,424,3,2023-03-14T00:00:00
27,19404,4,2023-01-23T00:00:00
27,129,1,2023-05-25T00:00:00
27,389,4,2023-03-04T00:00:00
27,372058,4,2023-02-19T00:00:00
27,496243,1,2023-01-20T00:00:00
27,155,3,2023-04-13T00:00:00
27,497,1,2023-04-02T00:00:00
27,680,1,2023-03-24T00:00:00
27,13,5,2023-07-27T00:00:00
27,122,2,2023-03-08T00:00:00
27,429,5,2023-04-01T00:00:00
27,769,3,2023-02-21T00:00:00
27,11216,5,2023-03-10T00:00:00
27,637,1,2023-05-28T00:00:00
27,346,5,2023-04-05T00:00:00
27,696374,3,2023-03-12T00:00:00
28,238,4,2023-02-26T00:00:00
28,278,4,2023-05-18T00:00:00
28,240,1,2023-07-12T00:00:00
28,424,5,2023-01-11T00:00:00
28,19404,3,2023-04-05T00:00:00
28,129,5,2023-01-31T00:00:00
28,389,4,2023-04-13T00:00:00
28,372058,4,2023-08-27T00:00:00
28,496243,1,2023-03-11T00:00:00
28,155,5,2023-06-16T00:00:00
28,497,4,2023-08-11T00:00:00
28,680,4,2023-03-22T00:00:00
28,13,1,2023-05-24T00:00:00
28,122,2,2023-05-04T00:00:00
28,429,2,2023-03-01T00:00:00
28,769,4,2023-06-30T00:00:00
28,11216,3,2023-01-13T00:00:00
28,637,1,2023-07-30T00:00:00
28,346,4,2023-04-24T00:00:00
28,696374,1,2023-03-01T00:00:00
29,238,1,2023-03-29T00:00:00
29,278,2,2023-02-12T00:00:00
29,240,1,2023-08-13T00:00:00
29,424,3,2023-08-21T00:00:00
29,19404,5,2023-01-04T00:00:00
29,129,4,2023-05-18T00:00:00
29,389,5,2023-04-23T00:00:00
29,372058,1,2023-01-31T00:00:00
29,496243,5,2023-02-11T00:00:00
29,155,2,2023-03-03T00:00:00
29,497,1,2023-06-09T00:00:00
29,680,2,2023-03-31T00:00:00
29,13,2,2023-08-14T00:00:00
29,122,3,2023-08-02T00:00:00
29,429,3,2023-01-11T00:00:00
29,769,2,2023-06-14T00:00:00
29,11216,2,2023-03-31T00:00:00
29,637,4,2023-01-30T00:00:00
29,346,3,2023-06-24T00:00:00
29,696374,3,2023-04-15T00:00:00
30,238,2,2023-04-22T00:00:00
30,278,3,2023-01-17T00:00:00
30,240,2,2023-01-30T00:00:00
30,424,5,2023-06-25T00:00:00
30,19404,5,2023-03-08T00:00:00
30,129,4,2023-07-29T00:00:00
30,389,1,2023-07-08T00:00:00
30,372058,3,2023-07-11T00:00:00
30,496243,5,2023-02-03T00:00:00
30,155,1,2023-05-31T00:00:00
30,497,2,2023-08-14T00:00:00
30,680,5,2023-07-15T00:00:00
30,13,4,2023-08-21T00:00:00
30,122,1,2023-06-25T00:00:00
30,429,5,2023-06-22T00:00:00
30,769,2,2023-02-27T00:00:00
30,11216,2,2023-04-26T00:00:00
30,637,2,2023-07-18T00:00:00
30,346,1,2023-05-31T00:00:00
30,696374,4,2023-01-07T00:00:00
31,238,2,2023-05-08T00:00:00
31,278,1,2023-01-28T00:00:00
31,240,4,2023-02-14T00:00:00
31,424,4,2023-05-24T00:00:00
31,19404,1,2023-05-25T00:00:00
31,129,3,2023-08-27T00:00:00
31,389,2,2023-07-08T00:00:00
31,372058,4,2023-01-17T00:00:00
31,496243,2,2023-07-13T00:00:00
31,155,2,2023-08-09T00:00:00
31,497,5,2023-03-23T00:00:00
31,680,5,2023-03-04T00:00:00
31,13,3,2023-05-12T00:00:00
31,122,4,2023-05-01T00:00:00
31,429,5,2023-08-02T00:00:00
31,769,2,2023-07-27T00:00:00
31,11216,3,2023-02-16T00:00:00
31,637,3,2023-05-29T00:00:00
31,346,5,2023-06-21T00:00:00
31,696374,5,2023-07-17T00:00:00
32,238,2,2023-05-04T00:00:00
32,278,5,2023-07-19T00:00:00
32,240,1,2023-02-09T00:00:00
32,424,1,2023-06-25T00:00:00
32,19404,1,2023-06-20T00:00:00
32,129,2,2023-02-17T00:00:00
32,389,4,2023-04-04T00:00:00
32,372058,1,2023-02-03T00:00:00
32,496243,2,2023-03-30T00:00:00
32,155,2,2023-08-03T00:00:00
32,497,2,2023-05-30T00:00:00
32,680,2,2023-08-28T00:00:00
32,13,1,2023-06-14T00:00:00
32,122,1,2023-08-07T00:00:00
32,429,4,2023-04-05T00:00:00
32,769,5,2023-08-11T00:00:00
32,11216,1,2023-02-23T00:00:00
32,637,5,2023-01-02T00:00:00
32,346,1,2023-08-28T00:00:00
32,696374,2,2023-03-18T00:00:00
33,238,5,2023-02-07T00:00:00
33,278,1,2023-02-05T00:00:00
33,240,1,2023-05-06T00:00:00
33,424,2,2023-01-08T00:00:00
33,19404,3,2023-07-23T00:00:00
33,129,3,2023-01-24T00:00:00
33,389,5,2023-01-25T00:00:00
33,372058,3,2023-07-19T00:00:00
33,496243,3,2023-05-22T00:00:00
33,155,4,2023-02-10T00:00:00
33,497,1,2023-06-08T00:00:00
33,680,1,2023-04-07T00:00:00
33,13,3,2023-06-13T00:00:00
33,122,4,2023-08-02T00:00:00
33,429,1,2023-02-03T00:00:00
33,769,2,2023-08-18T00:00:00
33,11216,3,2023-02-10T00:00:00
33,637,5,2023-02-01T00:00:00
33,346,4,2023-05-25T00:00:00
33,696374,5,2023-06-19T00:00:00
34,238,2,2023-08-25T00:00:00
34,278,5,2023-05-06T00:00:00
34,240,4,2023-05-26T00:00:00
34,424,5,2023-05-28T00:00:00
34,19404,5,2023-02-09T00:00:00
34,129,5,2023-01-03T00:00:00
34,389,2,2023-06-15T00:00:00
34,372058,2,2023-05-19T00:00:00
34,496243,1,2023-03-23T00:00:00
34,155,1,2023-03-06T00:00:00
34,497,3,2023-01-09T00:00:00
34,680,5,2023-07-04T00:00:00
34,13,5,2023-03-24T00:00:00
34,122,4,2023-06-09T00:00:00
34,429,3,2023-05-26T00:00:00
34,769,4,2023-02-03T00:00:00
34,11216,4,2023-04-08T00:00:00
34,637,2,2023-06-03T00:00:00
34,346,5,2023-04-18T00:00:00
34,696374,4,2023-07-29T00:00:00
35,238,5,2023-07-26T00:00:00
35,278,3,2023-05-12T00:00:00
35,240,5,2023-06-02T00:00:00
35,424,5,2023-01-09T00:00:00
35,19404,1,2023-08-01T00:00:00
35,129,5,2023-02-28T00:00:00
35,389,4,2023-04-03T00:00:00
35,372058,2,2023-01-20T00:00:00
35,496243,1,2023-02-10T00:00:00
35,155,2,2023-02-04T00:00:00
35,497,2,2023-08-23T00:00:00
35,680,4,2023-02-10T00:00:00
35,13,5,2023-03-08T00:00:00
35,122,4,2023-08-04T00:00:00
35,429,2,2023-07-02T00:00:00
35,769,5,2023-06-01T00:00:00
35,11216,2,2023-08-28T00:00:00
35,637,1,2023-03-29T00:00:00
35,346,5,2023-08-21T00:00:00
35,696374,2,2023-04-10T00:00:00
36,238,2,2023-06-26T00:00:00
36,278,2,2023-02-22T00:00:00
36,240,1,2023-06-05T00:00:00
36,424,3,2023-02-22T00:00:00
36,19404,4,2023-04-11T00:00:00
36,129,5,2023-07-17T00:00:00
36,389,3,2023-08-13T00:00:00
36,372058,2,2023-02-22T00:00:00
36,496243,2,2023-05-16T00:00:00
36,155,4,2023-04-21T00:00:00
36,497,5,2023-08-22T00:00:00
36,680,5,2023-01-10T00:00:00
36,13,1,2023-03-07T00:00:00
36,122,5,2023-07-07T00:00:00
36,429,3,2023-04-15T00:00:00
36,769,2,2023-05-06T00:00:00
36,11216,4,2023-07-08T00:00:00
36,637,2,2023-02-04T00:00:00
36,346,3,2023-04-16T00:00:00
36,696374,1,2023-08-11T00:00:00
37,238,3,2023-08-14T00:00:00
37,278,3,2023-05-13T00:00:00
37,240,2,2023-01-06T00:00:00
37,424,1,2023-05-20T00:00:00
37,19404,2,2023-04-15T00:00:00
